duration,src_bytes,dst_bytes,count,dst_host_srv_count,labels
0,0,0,299,18,0
0,298,188,1,255,1
0,0,0,29,5,0
0,105,147,11,239,1
0,28,0,35,135,0
0,0,0,1,255,1
0,299,77053,1,6,1
0,1158,327,1,130,1
0,0,0,252,1,0
0,202,55044,12,255,1
0,305,2160,6,255,1
0,0,0,143,18,0
0,105,146,1,126,1
0,0,0,105,2,0
0,322,104132,3,255,1
4,864,326,1,152,1
0,212,2290,3,255,1
0,1,0,40,60,0
0,151,0,3,31,1
0,1,0,26,33,0
0,0,0,125,9,0
0,321,47268,3,255,1
0,0,0,7,66,0
0,1,0,3,3,0
0,520,0,243,255,0
0,146,0,2,1,1
0,54540,8314,5,117,0
0,0,0,138,9,0
0,357,4084,10,255,1
0,0,0,252,2,0
256,263,281,1,253,1
0,0,0,71,57,0
0,42,42,7,36,1
0,0,0,190,19,0
0,44,133,70,200,1
0,105,145,1,27,1
0,234,433,1,255,1
0,0,0,138,8,0
0,303,185,15,255,1
0,0,0,44,69,0
0,0,0,1,154,1
0,0,0,1,1,0
0,44,44,112,255,1
0,0,0,291,6,0
0,45,77,148,226,1
0,181,0,2,23,1
0,230,1875,4,255,1
0,28,0,154,54,0
0,0,0,131,18,0
0,0,0,294,23,0
0,0,0,272,22,0
0,8,0,1,18,0
7482,146,105,1,1,1
0,567,0,2,25,1
0,43,126,191,189,1
0,242,1377,12,255,1
0,0,0,149,8,0
0,342,11368,8,255,1
0,0,0,187,1,0
0,0,0,125,16,0
0,42,42,13,233,1
0,0,0,255,7,0
0,216,333,34,255,1
0,44,44,189,232,1
0,0,0,178,8,0
1,1132,332,1,125,1
0,1032,0,511,111,0
0,1,0,1,1,0
0,231,2989,2,255,1
0,43,92,269,226,1
0,335,42784,1,255,1
0,0,0,182,4,0
0,0,0,1,254,1
0,358,3865,9,255,1
0,768,0,3,114,1
0,234,17010,1,255,1
0,0,0,289,25,0
0,15876,0,8,79,1
0,239,1150,10,255,1
0,0,0,374,1,0
0,105,147,1,199,1
0,330,362,20,255,1
0,0,0,1,1,0
0,309,3353,1,255,1
0,338,566,6,255,1
0,274,25212,2,161,1
0,0,0,1,254,1
0,320,2874,11,255,1
0,0,0,109,10,0
0,0,0,409,1,0
0,0,0,201,18,0
0,0,0,139,4,0
0,0,0,1,118,1
0,113,0,32,31,1
0,164,12311,1,255,1
0,146,0,2,1,1
0,1032,0,366,199,0
0,189,313,2,255,1
0,54540,8314,6,255,0
0,0,0,194,10,0
0,0,0,143,14,0
0,0,0,255,4,0
0,0,0,13,63,0
0,251,1939,1,231,1
0,0,0,132,13,0
0,18,0,1,132,0
0,0,0,142,7,0
0,0,0,193,12,0
0,146,0,1,1,1
0,3231,338,1,115,1
0,44,78,126,254,1
0,1032,0,253,253,0
0,0,0,104,16,0
0,287,1967,3,255,1
0,43,43,152,214,1
0,34,34,6,101,1
0,0,0,144,4,0
0,44,127,79,146,1
0,0,0,239,19,0
0,0,0,110,8,0
0,0,0,123,4,0
38024,1,0,2,2,0
0,8,0,1,87,0
0,54540,8314,3,228,0
0,215,934,12,255,1
0,46,78,199,254,1
0,0,0,1,96,1
0,291,321,26,255,1
0,0,0,295,3,0
2,919,333,1,176,1
0,0,0,230,15,0
0,244,248,9,255,1
0,247,2526,5,255,1
9,105,146,2,233,1
0,296,1425,11,255,1
0,24,24,2,255,1
1,1351,334,1,166,1
0,0,0,245,1,0
0,0,0,1,251,1
0,281,5856,2,255,1
0,0,0,109,13,0
0,43,126,89,255,1
0,0,0,103,12,0
0,306,788,22,255,1
0,259,0,2,118,1
0,327,2662,3,255,1
1016,238,1288,1,21,1
0,43,124,76,235,1
0,18,0,1,100,0
0,0,0,44,8,0
0,288,301,29,255,1
0,210,1198,2,255,1
0,240,858,7,255,1
0,0,0,74,6,0
0,237,11221,4,255,1
0,0,0,96,7,0
0,95,0,1,84,1
0,265,872,8,255,1
0,44,76,204,237,1
0,0,0,1,248,1
0,225,1311,9,255,1
2,2194619,0,2,64,1
0,312,1380,3,229,1
0,0,0,248,3,0
0,0,0,11,6,0
0,0,0,1,1,0
0,221,1236,34,255,1
0,8,0,1,155,0
0,0,0,105,1,0
0,44,124,115,254,1
0,0,0,273,19,0
0,30,0,1,47,1
0,234,2254,17,255,1
0,0,0,254,2,0
0,30,0,1,5,1
0,196,5790,8,255,1
0,0,0,133,15,0
0,0,0,20,11,0
658,931,12540,1,14,1
0,147,0,3,1,1
0,0,0,225,13,0
0,0,0,291,15,0
0,163,1157,1,255,1
0,0,0,230,3,0
0,2044,2234,13,255,1
0,230,814,6,255,1
0,328,1417,26,255,1
0,1317,334,1,53,1
0,42,129,78,255,1
0,144,0,1,255,1
0,0,0,274,19,0
0,333,44962,1,115,1
0,0,0,260,2,0
6,0,0,1,1,0
3,0,0,1,1,0
0,0,0,123,22,0
0,331,458,45,255,1
0,1294,333,1,112,1
0,8,0,1,254,0
0,297,1170,5,255,1
0,0,0,143,7,0
0,0,0,138,22,0
0,353,3941,11,255,1
0,43,130,70,255,1
0,0,0,131,16,0
0,0,0,216,18,0
0,0,0,79,1,0
0,1153,330,1,110,1
14,102,2122,1,1,1
0,0,0,269,3,0
0,44,44,92,255,1
0,0,0,1,211,1
2399,2238,460350,1,1,1
0,298,318,4,255,1
0,338,1135,1,242,1
0,0,0,129,12,0
0,0,0,53,1,0
0,8,0,1,86,0
2,1175,285,1,163,1
0,0,0,270,23,0
0,7,220,1,7,1
0,8,0,1,87,0
0,206,572,15,255,1
0,209,1415,16,255,1
0,234,3692,45,255,1
0,0,0,274,2,0
0,0,0,267,20,0
0,329,633,3,255,1
0,1032,0,228,255,0
0,0,0,1,249,1
0,306,560,19,255,1
0,0,0,249,2,0
6498,147,105,5,1,1
0,211,467,13,255,1
0,43,135,79,255,1
0,0,0,122,3,0
0,0,0,160,16,0
0,0,0,59,16,0
0,0,0,268,4,0
0,14,39,2,8,1
0,301,774,26,255,1
0,0,0,390,1,0
0,0,0,84,13,0
0,6,360,1,7,1
0,781,337,1,148,1
2,910,360,1,178,1
0,14,0,1,32,1
0,220,506,18,255,1
0,2822,328,2,51,1
0,520,0,152,255,0
0,0,0,226,18,0
0,30,0,1,50,1
0,0,0,205,20,0
0,203,622,5,255,1
0,202,9432,21,255,1
4129,146,105,1,1,1
0,312,527,7,255,1
0,0,0,116,5,0
0,207,2636,2,255,1
0,242,4787,6,140,1
1,787,334,1,167,1
0,0,0,27,47,0
0,0,0,202,18,0
0,0,0,142,11,0
0,45,79,119,227,1
0,209,534,16,255,1
0,0,0,206,20,0
0,1381,328,1,135,1
0,232,2140,2,255,1
0,0,0,511,1,0
0,55,108,2,81,1
0,0,0,138,18,0
0,5,264,1,11,1
0,0,0,1,239,1
0,0,0,116,14,0
23,1628,334,1,129,1
0,0,0,1,238,1
0,0,0,246,9,0
0,0,0,102,2,0
0,6601,0,15,27,1
0,0,0,282,8,0
0,0,0,287,21,0
0,8,0,1,34,0
0,8,0,1,44,0
0,240,7169,11,255,1
0,0,0,131,19,0
0,0,0,2,52,1
0,307,1112,12,255,1
1,1916,331,1,93,1
0,8,0,1,76,0
0,235,7333,5,255,1
0,306,1075,7,250,1
0,0,0,91,13,0
0,229,171,27,255,1
0,1032,0,511,178,0
0,0,0,183,4,0
0,0,0,213,23,0
0,247,5531,21,255,1
0,44,44,118,173,1
0,285,3097,8,255,1
0,1,0,23,1,0
0,0,0,265,1,0
0,0,0,139,4,0
0,1852,333,1,244,1
0,44,79,324,251,1
0,0,0,14,51,0
19,11683,1393,1,125,1
0,0,0,104,1,0
0,0,0,129,6,0
0,219,492,17,255,1
0,0,0,112,8,0
0,298,8673,5,255,1
0,0,0,256,18,0
14,54540,8314,4,18,0
0,0,0,283,23,0
0,0,0,169,1,0
0,283,14426,14,255,1
0,0,0,509,1,0
0,10,142,1,14,1
0,105,146,1,22,1
0,1699,0,1,33,1
0,0,0,331,1,0
0,0,0,164,18,0
0,222,6499,5,255,1
0,0,0,1,1,0
0,0,0,1,2,0
0,0,0,221,19,0
0,197,289,2,255,1
0,1259,479,1,2,1
0,0,0,110,9,0
0,201,999,23,255,1
0,0,0,297,16,0
0,0,0,114,1,0
0,0,0,168,20,0
0,0,0,102,2,0
0,0,0,133,15,0
0,0,0,191,18,0
0,242,10530,1,255,1
0,768,336,1,159,1
0,136,17122,1,5,1
0,3909,0,6,12,1
0,297,2376,20,255,1
0,238,435,1,255,1
0,2996,386,1,126,1
0,48,48,1,34,1
0,554,0,2,45,1
0,0,0,265,14,0
0,0,0,274,18,0
0,256,734,22,255,1
0,0,0,511,1,0
0,0,0,264,17,0
0,227,6265,5,255,1
0,516,4,490,255,1
26,287,903,1,36,1
0,334,2445,6,255,1
0,0,0,1,1,0
0,8,0,1,236,0
0,0,0,13,63,0
0,0,0,235,13,0
0,0,0,247,2,0
0,0,0,205,12,0
0,0,0,280,10,0
0,0,0,275,18,0
0,224,553,3,30,1
4,0,4,1,11,1
0,0,0,1,225,1
0,1032,0,183,183,0
0,0,0,328,1,0
0,0,0,205,3,0
0,299,1404,16,255,1
0,0,0,297,13,0
0,0,0,266,15,0
0,0,0,86,1,0
0,12324,0,2,76,1
0,0,0,12,94,0
0,35,0,1,35,1
28,1148,3380,1,1,1
0,43,75,134,201,1
0,0,0,20,11,0
0,0,0,15,137,0
0,383,0,2,101,1
0,310,3222,4,251,1
0,0,0,248,8,0
0,319,5194,26,255,1
0,157,5852,1,255,1
0,0,0,299,24,0
0,0,0,278,20,0
0,0,0,145,19,0
0,1032,0,68,68,0
0,44,70,185,254,1
0,0,0,118,7,0
0,44,66,125,255,1
0,0,0,281,16,0
0,0,0,124,14,0
22316,1,0,2,2,0
0,0,0,41,65,0
0,289,1760,14,255,1
0,207,0,2,40,0
0,0,0,2,255,1
0,244,18246,1,247,1
0,220,1088,9,255,1
0,312,294,34,255,1
0,156,864,8,255,1
0,302,4896,9,255,1
0,0,0,265,24,0
0,0,0,133,4,0
7410,147,105,2,2,1
0,231,3180,8,255,1
11,1196,493,1,182,1
2,1231,2451,1,53,0
0,0,0,281,29,0
0,12286,0,11,31,1
0,0,0,110,4,0
0,245,779,8,255,1
0,0,0,217,18,0
0,0,0,142,8,0
0,3439,327,1,111,1
0,334,0,1,38,0
0,1685,364,1,186,1
0,227532,0,2,64,1
0,544,15302,9,255,1
0,0,0,1,1,1
0,263,897,27,255,1
0,388,6349,16,255,1
0,0,0,186,19,0
0,0,0,62,1,0
0,235,3626,30,255,1
0,1032,0,237,8,0
0,0,0,9,127,1
0,217,4017,7,255,1
0,210,51100,3,255,1
0,0,0,67,8,0
0,158,5479,2,251,1
6,0,0,1,1,0
0,223,4382,4,255,1
0,0,0,201,19,0
0,0,0,257,6,0
0,0,0,273,20,0
0,0,0,1,255,1
0,0,0,146,8,0
0,0,0,265,19,0
0,105,146,6,233,1
0,1,0,11,11,0
0,0,0,191,15,0
10,274,8186,1,213,1
0,231,15815,1,255,1
0,343,388,12,255,1
0,0,0,1,1,0
0,8,0,1,104,0
0,0,0,146,18,0
0,0,0,408,1,0
0,1699,0,11,47,1
0,165,11868,9,191,1
0,1032,0,511,67,0
0,219,1248,9,255,1
0,192,2277,12,255,1
0,0,0,261,18,0
0,18,0,1,4,0
0,0,0,264,23,0
0,295,2006,1,255,1
0,220,5035,4,255,1
0,0,0,94,4,0
0,353,2005,6,255,1
0,0,0,103,25,0
0,284,914,14,255,1
0,44,133,123,254,1
0,0,0,54,17,0
0,30,0,1,131,1
0,0,0,274,8,0
0,0,0,146,17,0
0,43,74,237,247,1
0,0,0,61,61,0
15400,146,105,4,3,1
0,0,0,132,8,0
0,0,0,131,6,0
0,181,0,2,13,1
0,44,128,68,232,1
0,0,0,291,9,0
5,77,17,1,23,1
0,0,0,18,152,0
0,0,0,510,1,0
0,199,474,17,255,1
0,1032,0,249,255,0
1,673,331,1,120,1
0,240,280,10,255,1
26,1518,4152,1,13,1
0,12,0,2,54,1
0,297,17035,3,255,1
0,8,0,1,18,0
0,226,1362,15,255,1
0,46,83,140,226,1
0,267,1619,1,239,1
0,315,4161,7,255,1
0,105,145,1,3,1
0,18,0,1,195,0
0,305,313,25,255,1
0,357,38379,13,255,1
0,299,3200,2,255,1
0,0,0,280,7,0
0,0,0,48,57,0
0,0,0,230,15,0
0,0,0,149,12,0
0,234,82,1,255,1
10,2706,408,1,154,1
0,0,0,2,255,1
27,209,0,1,255,1
0,0,0,259,19,0
0,213,1719,10,255,1
0,8,141,1,9,1
0,287,1445,15,255,1
0,206,525,1,255,1
0,219,2042,2,255,1
0,0,0,1,255,1
0,218,1719,20,255,1
0,2742,328,1,154,1
0,0,0,226,20,0
0,0,0,154,1,0
0,212,718,7,255,1
0,0,0,135,7,0
0,607,0,2,6,1
0,330,3273,2,255,1
0,28,0,76,74,0
0,305,1380,10,244,1
31,1443,4152,1,57,1
0,42,108,1,212,1
0,0,0,226,5,0
4447,146,105,1,1,1
0,155,7594,1,20,1
0,607,0,2,100,1
0,148,2893,1,254,1
0,641,0,2,63,1
0,0,0,198,3,0
0,0,0,121,15,0
0,302,60397,19,255,1
0,0,0,124,13,0
0,0,0,99,19,0
0,209,616,17,255,1
0,154,541,3,255,1
0,0,0,228,10,0
0,0,0,138,8,0
0,350,6465,11,255,1
0,0,0,238,3,0
0,0,0,232,4,0
0,0,0,265,11,0
0,43,126,156,254,1
0,0,0,2,1,0
0,0,0,119,16,0
0,300,2239,5,254,1
0,318,415,2,255,1
0,0,0,1,250,1
0,0,0,275,5,0
0,0,0,255,18,0
0,0,0,29,255,1
0,305,1204,10,255,1
0,202,762,10,255,1
0,0,0,218,7,0
0,0,0,511,1,0
0,288,958,3,208,1
0,303,2698,7,254,1
0,28,0,36,136,0
0,192,0,2,41,1
1,1075,359,1,124,1
0,1,0,155,172,0
0,43,128,233,253,1
0,311,27640,27,255,1
0,215,1534,22,255,1
0,0,0,395,1,0
0,0,0,77,12,0
0,33,0,1,9,1
0,105,146,4,114,1
0,43,43,174,255,1
0,257,1617,5,255,1
0,0,0,213,7,0
0,236,1112,2,255,1
0,0,0,137,10,0
0,0,0,228,3,0
0,105,147,7,69,1
0,0,0,251,3,0
1,1130,334,1,132,1
0,0,0,135,3,0
2,2194619,0,2,47,1
0,44,46,4,250,1
0,311,2283,29,255,1
0,0,0,24,63,0
0,598,333,1,148,1
349,147,105,1,1,1
0,19,0,1,75,1
0,307,331,8,255,1
0,0,0,277,15,0
0,258,20810,15,255,1
0,0,0,281,11,0
0,44,76,120,230,1
0,0,0,126,3,0
0,163,3583,4,255,1
0,198,3870,4,255,1
0,240,0,1,255,1
0,0,0,281,11,0
0,328,2703,9,255,1
0,222,1247,14,255,1
0,516,4,169,169,1
0,0,0,142,6,0
0,0,0,206,3,0
0,0,0,220,5,0
0,44,129,80,255,1
1,4656,325,1,123,1
0,168,4555,1,79,1
0,884,0,1,82,1
0,0,0,284,13,0
0,0,0,34,54,0
0,852,0,7,13,1
0,4539,0,21,112,1
0,0,0,178,6,0
0,7422,0,17,84,1
0,273,989,10,255,1
0,336,1222,8,255,1
0,0,0,78,40,0
0,520,0,463,43,0
0,1480,0,1,2,0
0,270,355,4,250,1
0,229,1481,11,255,1
0,0,0,281,11,0
0,302,185,3,255,1
0,44,115,1,236,1
1,3369,364,1,131,1
0,216,832,3,255,1
0,0,0,274,1,0
1,1766,335,1,239,1
0,520,0,99,255,0
1,259,901953,1,255,1
0,0,0,30,64,0
0,0,0,129,15,0
0,8,0,1,3,0
0,0,0,271,13,0
22,322,1054,1,33,1
0,335,767,3,255,1
0,2393,402,1,56,1
0,42,108,1,204,1
0,0,0,269,2,0
0,222,4223,28,255,1
0,219,3248,11,255,1
0,252,7969,5,255,1
0,0,0,120,10,0
0,0,0,129,2,0
0,0,0,168,18,0
23,237,771,1,9,1
24,331,1054,1,52,1
0,0,0,277,24,0
0,345,301,15,255,1
0,0,0,209,3,0
0,0,0,140,6,0
0,1032,0,511,177,0
0,296,3007,5,255,1
0,1,26,25,12,0
0,0,0,229,23,0
0,0,0,1,66,1
0,0,0,201,11,0
0,212,5790,21,255,1
0,293,1510,15,255,1
0,0,0,232,20,0
0,303,3222,5,243,1
0,0,0,260,10,0
0,0,0,237,2,0
0,0,0,1,94,1
0,45,45,114,255,1
0,348,235,2,255,1
0,287,471,9,255,1
0,212,7203,14,255,1
0,8325,0,17,1,1
0,45,45,201,255,1
0,182,7321,3,255,1
0,227,1484,7,255,1
0,0,0,252,5,0
0,0,0,1,2,0
0,0,0,127,4,0
0,324,7103,8,255,1
1825,146,105,1,4,1
0,0,0,1,209,1
0,1032,0,511,207,0
0,0,0,284,13,0
0,8,0,1,121,0
0,0,0,124,11,0
0,0,0,106,14,0
0,278,345,1,255,1
0,652,330,1,6,1
1,932,332,1,153,1
0,0,0,219,1,0
0,30,0,3,3,1
0,309,2622,6,255,1
25541,1,0,2,2,0
1092,147,105,1,1,1
0,0,0,140,17,0
0,327,2547,15,255,1
0,1,0,18,1,0
0,0,0,192,13,0
0,225,7355,1,255,1
0,285,1281,32,255,1
30,44,44,8,53,1
0,33,88,1,229,1
0,28,0,22,22,0
0,0,0,112,19,0
0,78,0,27,13,1
0,0,0,104,2,0
0,0,0,265,4,0
0,0,0,263,7,0
1,1012,331,1,146,1
0,0,0,271,17,0
0,0,0,255,5,0
0,24,0,1,11,1
0,0,0,150,14,0
0,0,0,235,12,0
0,415,235,2,255,1
0,0,0,148,20,0
0,0,0,46,18,0
0,520,0,25,255,0
0,0,0,103,1,0
0,247,2275,1,255,1
0,239,3222,4,250,1
0,0,0,21,63,0
0,181,0,4,90,1
0,0,0,201,20,0
0,242,464,6,255,1
0,0,0,217,6,0
0,0,0,126,1,0
0,0,0,91,15,0
0,219,2382,5,255,1
0,0,0,243,8,0
0,0,0,33,8,0
0,393,5643,12,255,1
0,42,133,129,218,1
0,215,177,32,255,1
0,804,438,1,132,1
0,232,1186,9,255,1
0,0,0,214,6,0
0,0,0,146,16,0
0,0,0,112,10,0
0,247,4496,6,236,1
0,251,1771,12,255,1
0,12165,0,4,82,1
0,0,0,103,13,0
0,152,39243,1,255,1
0,306,261,6,249,1
0,0,0,104,12,0
0,516,4,117,117,1
0,105,146,6,243,1
0,232,2698,3,34,1
0,0,0,198,16,0
0,1,0,30,47,0
0,0,0,146,15,0
0,44,134,11,254,1
0,299,7907,6,255,1
0,308,15276,3,255,1
0,0,0,275,9,0
0,248,368,2,3,1
592,460,2238,1,14,1
0,0,0,218,18,0
0,0,0,36,10,0
0,222,6843,1,255,1
0,210,31998,1,255,1
0,54540,8314,4,51,0
6,1122,482,1,192,1
0,333,721,5,255,1
0,0,0,211,12,0
0,8,0,1,129,0
0,0,0,237,11,0
0,319,1862,5,255,1
0,0,0,286,13,0
0,0,0,126,5,0
1,1455,281,1,173,1
0,231,1719,10,255,1
0,0,0,217,17,0
0,10,39,2,15,1
0,215,5575,16,255,1
0,269,24793,3,255,1
0,210,1124,4,255,1
0,0,0,284,14,0
0,180,19488,9,255,1
0,28,0,19,19,0
0,200,4061,4,255,1
0,8,0,1,92,0
0,0,0,205,16,0
0,1032,0,326,255,0
0,295,310,22,255,1
0,274,17,11,255,1
0,0,0,39,59,0
0,331,1374,27,255,1
0,0,0,81,10,0
0,0,0,205,6,0
31,329,1063,1,17,1
0,211,5578,1,255,1
0,0,0,511,1,0
0,224,2442,16,255,1
0,312,12183,2,255,1
0,223,1415,11,11,1
0,327,2566,5,255,1
0,18,0,1,241,0
0,1733,364,1,127,1
0,0,0,128,19,0
0,276,0,6,81,1
0,0,0,267,20,0
3,2194619,0,1,47,1
0,0,0,272,6,0
0,1032,0,487,255,0
0,3247,407,1,160,1
0,289,313,26,255,1
0,48,48,1,129,1
0,0,0,107,6,0
0,260,2108,19,255,1
0,1539,404,1,74,1
0,44,127,20,126,1
0,0,0,251,16,0
0,266,4428,1,255,1
0,0,0,300,10,0
0,0,0,2,1,0
0,1032,0,511,51,0
0,216,289,2,255,1
0,0,0,115,11,0
0,1771,327,1,195,1
0,1032,0,482,255,0
0,317,564,1,255,1
0,0,0,118,1,0
0,258,2366,11,255,1
0,335,605,1,255,1
0,213,1387,7,255,1
0,0,0,301,1,0
0,0,0,1,255,1
0,8,0,1,255,0
0,0,0,111,4,0
0,0,0,208,11,0
0,185,4841,3,255,1
0,54540,8314,4,40,0
0,46,71,214,255,1
2,920,334,1,191,1
1,1439,329,1,49,1
0,45,129,129,254,1
0,43,127,70,252,1
0,0,0,108,1,0
0,10,223,1,13,1
2238,146,105,1,1,1
0,349,2920,7,255,1
2,1162,337,1,148,1
2,1221,336,1,147,1
0,0,0,198,5,0
0,201,1110,2,255,1
0,216,6717,9,255,1
0,28,0,90,90,0
0,299,4498,3,255,1
0,226,1695,1,255,1
0,0,0,255,2,0
0,235,1261,7,112,1
0,228,429,1,255,1
0,254,1149,1,255,1
0,0,0,234,2,0
0,8,0,1,18,0
0,0,0,259,6,0
0,54540,8314,11,255,0
0,28,0,134,34,0
0,163,12739,2,255,1
0,337,909,2,255,1
1,740,328,1,191,1
0,18,0,1,123,0
0,0,0,203,19,0
1,1875,334,1,94,1
0,8,0,1,170,0
0,232,553,14,255,1
0,43,132,75,255,1
0,0,0,249,19,0
0,0,0,114,5,0
0,520,0,458,227,0
0,42,128,64,242,1
0,10,39,1,3,1
0,0,0,114,7,0
0,0,0,138,4,0
0,1480,0,2,20,0
0,1033,337,1,175,1
0,1,0,3,3,0
0,235,1157,20,255,1
0,0,0,248,12,0
0,0,0,215,7,0
0,0,0,148,24,0
0,383,0,2,107,1
0,165,2472,3,255,1
0,0,0,256,13,0
0,0,0,26,190,1
0,45,139,112,254,1
0,0,0,114,2,0
0,0,0,253,1,0
0,0,0,116,1,0
0,247,5163,1,255,1
0,48,48,1,15,1
0,368,453,18,255,1
0,0,0,216,16,0
0,145,0,1,3,1
0,0,0,256,13,0
0,0,0,175,12,0
0,322,188,4,255,1
0,8,0,1,145,0
0,304,1380,4,196,1
0,316,1848,7,255,1
0,186,4445,2,255,1
0,43,43,94,255,1
0,0,15,1,1,1
0,0,0,15,14,0
0,200,762,4,255,1
0,4743,331,2,199,1
0,255,2499,2,255,1
0,0,0,127,17,0
0,242,691,11,255,1
0,0,0,1,255,1
40339,1,0,2,2,0
0,13140,0,3,42,1
0,0,0,241,14,0
42699,1,0,2,2,0
0,201,2257,9,255,1
0,0,0,114,13,0
0,240,360,5,255,1
0,0,0,251,5,0
0,332,7507,16,255,1
0,296,1416,23,255,1
0,0,0,251,2,0
18,947716,32588,1,14,1
0,0,0,129,2,0
0,45,144,58,255,1
0,0,0,287,3,0
0,0,0,1,1,0
0,2248,0,1,119,1
0,0,0,249,12,0
0,206,312,41,255,1
0,311,296,4,255,1
0,0,0,261,2,0
0,0,0,105,20,0
0,202,567,15,255,1
0,28,0,64,64,0
0,1032,0,421,255,0
0,8,0,1,169,0
0,18,0,1,170,0
0,28,0,90,90,0
18848,2327,418769,1,50,1
0,217,272,4,255,1
0,0,0,182,18,0
0,294,810,36,255,1
8715,1,0,2,2,0
0,54540,8314,5,17,0
0,294,369,35,255,1
0,0,0,232,12,0
0,0,0,17,57,0
0,46,76,252,254,1
0,0,0,112,2,0
0,0,0,251,4,0
0,1032,0,511,211,0
0,367,3360,3,255,1
0,222,18540,5,255,1
0,520,0,159,255,0
0,0,0,250,20,0
0,232,379,11,255,1
0,215,0,1,137,0
0,319,0,2,16,1
0,244,390,26,255,1
0,0,0,191,12,0
0,0,0,128,10,0
0,5336,0,1,7,1
0,1111,391,1,36,1
0,35,51,3,240,1
0,105,147,1,126,1
0,201,2215,6,255,1
0,0,0,238,7,0
0,384,10715,16,255,1
0,0,0,260,15,0
0,0,0,127,16,0
0,0,0,208,11,0
10,298,189,25,255,1
0,0,0,265,16,0
0,0,0,140,15,0
0,145,13603,1,236,1
0,323,273,4,245,1
0,0,0,127,8,0
0,0,0,299,20,0
1,1206,2449,1,97,0
0,206,1668,5,23,1
0,0,0,134,25,0
0,314,274,19,255,1
0,278,5449,17,255,1
0,0,0,199,1,0
41354,1,0,2,2,0
0,44,125,194,251,1
0,46,46,1,1,1
0,8,0,1,97,0
0,18,0,1,235,0
0,294,685,14,255,1
0,0,0,268,10,0
0,0,0,225,13,0
15,105,1851,1,1,1
1,1255,2451,1,128,0
0,0,0,33,60,0
0,44,74,150,254,1
0,0,0,150,27,0
51,0,0,1,2,1
0,8,0,1,99,0
0,44,72,275,254,1
0,0,0,266,11,0
0,283,1492,16,255,1
0,352,762,2,255,1
9,0,5153771,1,12,0
0,0,0,1,1,0
28,1541,4152,1,31,1
0,250,1206,12,255,1
0,0,0,257,8,0
0,0,0,221,8,0
0,220,5839,11,255,1
0,30,0,2,217,1
0,0,0,148,23,0
0,345,1834,11,23,1
0,245,491,4,255,1
0,45,77,77,254,1
0,0,0,255,5,0
0,0,0,96,1,0
0,0,0,1,1,0
0,0,0,125,1,0
0,0,0,249,20,0
14,105,145,2,33,1
0,369,370,7,255,1
0,147,33730,1,255,1
0,316,6552,8,255,1
0,0,0,264,10,0
38621,0,0,1,1,0
0,279,14600,1,255,1
0,248,2313,5,255,1
0,280,261,14,255,1
0,105,145,6,235,1
0,46,46,114,255,1
0,291,4620,14,255,1
0,0,0,224,22,0
0,0,0,204,18,0
0,0,0,260,14,0
0,0,0,261,16,0
0,43,123,121,254,1
0,0,0,121,11,0
0,0,0,123,13,0
0,0,0,262,18,0
0,247,1943,5,255,1
0,331,480,16,255,1
0,0,0,258,19,0
0,28,0,41,41,0
0,314,1922,14,255,1
0,654,330,1,156,1
5083,1043,2278,1,18,0
0,169,31950,1,255,1
0,1,1,16,15,0
0,0,0,271,20,0
0,201,4841,3,255,1
0,0,0,272,16,0
0,44,117,192,254,1
0,0,0,109,1,0
0,0,0,1,34,1
0,339,11529,12,255,1
1,1214,2447,1,109,0
0,0,0,149,20,0
0,337,3830,4,255,1
0,8,0,1,87,0
0,279,4435,4,255,1
1,1223,330,1,184,1
0,1,0,18,13,0
0,196,3282,14,255,1
0,0,0,11,19,0
0,0,0,139,10,0
0,0,0,143,1,0
0,0,0,127,2,0
0,0,0,210,12,0
0,0,0,280,6,0
2,1072,327,1,224,1
0,222,480,9,255,1
0,2191,0,5,29,1
0,357,2576,17,255,1
0,229,4711,20,255,1
0,0,0,231,11,0
2,5349,334,1,148,1
0,0,0,257,18,0
0,18,0,1,157,0
0,0,0,108,13,0
0,199,671,7,255,1
0,234,1396,7,255,1
0,268,7042,1,255,1
0,254,392,29,255,1
0,268,9518,3,255,1
0,0,0,147,9,0
0,30,0,1,255,1
0,210,2696,13,255,1
0,0,0,235,28,0
0,0,0,218,6,0
0,0,0,281,12,0
0,28,0,178,78,0
0,1737,333,1,65,1
0,260,7334,2,255,1
1,0,0,44,2,0
0,46,131,80,249,1
0,276,327,1,255,1
0,516,4,147,147,1
0,0,0,50,10,0
0,0,0,128,1,0
0,291,1208,7,255,1
16925,1,0,2,2,0
0,0,0,134,6,0
0,0,0,1,107,1
0,43,127,77,254,1
0,0,0,256,25,0
0,0,0,194,6,0
0,235,309,19,255,1
0,0,0,197,16,0
0,0,0,103,12,0
0,0,0,2,1,0
0,243,4005,16,255,1
0,325,5072,2,255,1
0,211,11359,38,254,1
0,343,1714,13,255,1
0,0,0,70,65,0
0,43,125,184,147,1
0,0,0,212,12,0
0,44,128,67,197,1
0,0,0,299,7,0
0,0,0,61,13,0
0,0,0,111,10,0
0,1690,0,3,48,1
0,259,7695,1,250,1
0,200,2345,7,255,1
0,364,3390,2,255,1
0,0,0,283,13,0
0,8,0,1,128,0
0,8,0,1,85,0
0,222,1481,13,255,1
0,300,576,8,255,1
0,237,1197,2,255,1
0,186,4841,3,255,1
0,324,3410,9,255,1
